status;type;price;create_date;event_date;tipster_id;club_1;flag_1;club_2;flag_2;bet_on;league;description;content;cover;selection;selection_num;odds;stake;profit;tip_result;match_result
1;0;0;14.12.13;14.12.13;Oddsmaker;Braga;pt;Setubal;pt;Setubal;Portugal;;This is a game priced entirely on names Braga has less points than Setubal and a home record of 3-0-3  while Setubal is unbeaten in 5  3-2-0 and last 5 away are 2-2-1 certainly not a +1 ½ game ;;0;1,5;2;9;-9;3;
1;0;0;15.12.13;15.12.13;Oddsmaker;Real Sociedad;es;Betis;es;Real Sociedad;Spain A;;"Sociedad struggled initially in Espanyol, their central-defensive weaknesses exposed once again by some
direct football, with Cordoba getting the better of them. The injury to Cordoba gave them breathing space,
and the introduction of Pardo gave them genuine quality and creativity, something which they had lacked
with the disappointing Ros on the pitch. Sociedad took control and duly won the game, albeit with a touch of
fortune with a late o.g, but the pressure had been building.Sociedad put some energy into the meaningless CL encounter but seemed to lack the adrenaline to go flatout and consequently lost a fairly even game.
Cdef Mikel Reg is out replaced by the capable Ansotegi. De la Bella Reg remains out so the capable J Angel continues at lback.Chory Castro comes back to give them extra options in attack.All fairly routine.
Betis got a 2-goal free pass from Rayo gk Codina and still couldn't get a win. On overall play the home side didn't deserve much more than a draw after yet another disjointed performance. It was a breathless encounter, all rapid transitions and desperation. Once again, the Betis defence could not hold. Bueno's late equaliser cost Pep Mel his job.
Not entirely surprising that a bottom-of-Liga coach gets fired, though Mel, who is a lifetime betico, remains a
very popular figure with the fans. After 3 1/2 seasons in which he led them from 2nda to Europa, while in
administration, nobody was calling for his head. The typical scenario unfolded at the weekend: the fans turned
on the President, the President fires the coach, who was the Liga's longest serving.
Mel's contract included a clause which sees a reduced pay off if the club spends 5 weeks in the drop zone.
Sunday was the 5th week. He knew that Stosic and Gordillo had met Garrido. He knew he had to win. 90th
minute equalisers, eh? Though I do wonder what the lawyers would have made of a 4-way tie at the bottom.
Upon this news, the fans are thrown into tumult and uproar, with the press room under siege from fans as the
measure was announced to journalists.If that wasn't bad enough, bafflingly, bizarrely, they go and appoint the clown Garrido of Villarreal and Bruges infamy, who had already been lined up for a week. The people (mainly Stosic) who made all the signings and sales already have a lot to answer for, without adding a Garrido into the mix.In another brain-dead move, the club have announced that from now on they will be charging triallist kids 150 Euros per head.
A nondescript win away to 10 man 2B Lleida was followed up by a dull 00 at home to Rijeka in Europa, where
they lost gk Sara Reg and cmf Xavi Torres Reg/Impt injured (LT).A bit thin in cmf now with Nosa also out LT.
Molina, Vadillo and Ruben Castro all return to boost the toothless attack, though star man Castro is still unlikely
to be in top form what with injuries, domestic violence charges, nights out on the town and general dismay
over the Pepe Mel sacking.
Sociedad on a decent 5-1-1 run in Liga since CL became a secondary objective, the only defeat coming in
Madrid when they seemed to take the day off.
Betis will likely be a far more cautious outfit initially as Garrido tries to steady the ship. Though one gets the
feeling Betis have hired their very own Captain Schettino.
Sociedad's better quality against Betis's dead-cat bounce. Betis probably aren't as bad as the table would
indicate and with Ruben Castro back are due some kind of improvement sooner or later.But they aren't very
good, either.
Sociedad are better, and I expect their smart forward line to come out on top.
 
Real Sociedad: Bravo; Carlos Martínez, Iñigo Martínez, Ansotegi, José Ángel; Bergara, Pardo; Prieto, Vela,
Griezmann; Agirretxe
 
Betis: Andersen, Chica, Amaya, Paulao, Nacho; Lolo Reyes, Nono; Vadillo, Verdu, Ruben Castro; Jorge Molina";;0;-0,5;1,8;7;5,6;2;
1;0;0;15.12.13;15.12.13;Oddsmaker;Sevilla;es;Athletic Club;es;Athletic Club;Spain A;;"Sevilla were typically disorganised and random in an even affair at Granada,a game which they could just as
easily have lost as won. But in Bacca they have a rampaging bull, the Colombian fwd scoring and setting up
the late winner for Gameiro. Bacca is in form, 3 points, but they never really convinced here.
Mf playmaker/No 10 Rakitic Key is suspended here having starred midweek in Freiburg.
Cristoforo could come in to play alongside Iborra and M’Bia in a midfield that lacks creativity. They could also
try Reyes in the No 10 role.5 players should repeat from Thu, including star fwd Bacca.
Athletic held firm when they needed to, emerging from a 10-15 minute spell of Barca dominance unscathed in
the 1st half. Valverde and the team realised there was nothing to fear and turned up the heat as San Mames
bayed for Barcelona blood. Athletic won all the battles as well as keeping control of the ball when necessary. A
mature performance, though it didn't take too much to beat this Barca.
Athletic were brought down to earth with a grim showing in Copa as their 1st XI lost 1-0 away to Celta's 2nd XI.
No problems, Aduriz should return up front after his 2 game suspension.
Sevilla with plenty of vulnerabilities, and their 4 home wins have come against the bottom sides. They also miss 7
goal/5 assist Rakitic.
Athletic have been almost invariably awful on the road, even when they have been winning. Perhaps the
nature of the opposition will shake them from their lethargy. So far, they haven't bothered to try against the top
sides, or the bottom sides. Sevilla might just suit them.
Both sides vulnerable defensively and extremely unreliable. No Rakitic, and at +1/2 goal Athletic look good
to me
 
Sevilla: Beto; Diogo Figueiras, Carriço, Fazio, Moreno; M'Bia, Iborra; Reyes, Cristóforo, Perotti; Bacca.
 
Athletic: Iraizoz; Iraola, Gurpegui, Laporte, Balenziaga; Iturraspe, Rico, Herrera; Susaeta, Aduriz, Muniain.";;0;0,5;1,97;7;6,79;2;
1;0;0;15.12.13;15.12.13;Oddsmaker;Vitesse;nl;Nac Breda;nl;Vitesse;Holland;;Vitesse continued with their 5th straight win staying top of the league for the 4th week and except Ajax I do not see anybody else threatening their position I expect them to continue here with a clear cut win against weak Breda who lost their last4 away games conceding 16 goals;;0;-1,75;2;8;-8;3;
1;0;0;15.12.13;15.12.13;Oddsmaker;Cambuur;nl;Ajax;nl;Ajax;Holland;;Ajax continued with their 4th straight win with 3-4 margins goal they are in form of the season as they proved in the champions league as well .Cambuur despite their synthetic pitch which gives them an advantage are not strong enough to resist their 2 defeats coming against other top sides Twenta and Feyennord;;0;-1;1,87;0;0;1;
1;0;0;15.12.13;15.12.13;Oddsmaker;Aston Villa;gb;Man Utd;gb;Aston Villa;Premier;;Man Utd continue to disappoint losin to Newcastle at home after 41 years but the bookies continue to price it as before not taking into account that they have no midfiled and a vulnerable defense in addition they have Va Persie 11/7 out for a month.;;0;0,25;2;7;-7;3;
1;0;0;16.12.13;16.12.13;Oddsmaker;Valladolid;es;Celta;es;Celta;Spain A;;"Valladolid fulfilled their fixture obligations in the Bernabeu but could be expected to do little else. They kept the score down to single figures with relative ease, and nobody can reasonably ask anything more of them.
Valladolid drew 00 at home to Rayo in Copa and failed to seriously trouble the away defence.
Star man Ebert seems ot be losing patience with the set-up under JIM. He says that at times 'there are only 9 people out there running instead of 11”and that “all this possession is ineffective. We need to go out and win, not play pretty football'.No problems, just the usual squad/LTs, though on a positive note No 10 Oscar and cmf Victor Perez should both be in the squad. Important players, though they are most likely to start on the bench after LT injury.
Celta finally managed to convert possession and chances into a win, scoring 3 and hitting the woodwork twice in a comfortable win over Almeria. They had gone behind as Joel let in a soft effort from distance but recovered well to dominate completely, with Rafinha starring yet again. Luis Enrique had brought in Orellana, and the Chilean added some much-needed subtlety to the attack in place of the head-down dribbler Nolito.
Celta fielded a weakened side at home to Athletic but took a deserved 1-0 win thanks to a goal from emerging talent Santi Mina.
Krohn Dehli and Orellana should keep their places, which means that Augusto Fernandez and Nolito are on the bench.
A 2200 k.o on a Monday night, with temperatures due to fall to zero, so plenty of people will stay home to watch this on free TV. The TV people better hope the fog stays away.
Valladolid are not very good and  as Ebert points out, they aren't all that good to be playing tikitaka. JIM under real pressure now.They only won 1 game at home 1-3-3 record
Celta still haven't won 2 successive Liga games.LE has set them the objective to win another away game here and set themselves up for a decent run.They are not bad away from home playing on the counter record 3-0-4
Celta look better, have been decent on the road, so I expect them to get a result here.
Valladolid: Mariño; Alcatraz, Marc Valiente, Rueda, Peña; Álvaro Rubio, Rossi; Ebert, Larsson, Bergdich; Javi Guerra
Celta: Yoel; Hugo Mallo, Costas, Fontás, Aurtenetxe; Oubiña; Alex López, Krohn-Dehli; Rafinha, Charles, Orellana.";;0;0,25;2;7;-7;3;
1;0;0;16.12.13;16.12.13;Oddsmaker;Milan;it;Roma;it;Roma;Italy A;;Unbeaten Roma with their captain Toti back in the team travel to the dissapointment of the season Milan who have not won at home in the last 3 and have half of their points 18 compared to 37 under no circumstances should be receiving a handicap it should be an even game dnb 1.96-1.96 even taking into account the names of the teams;;0;0,25;1,86;8;3,44;2;
1;0;0;20.12.13;20.12.13;Oddsmaker;Nimes;fr;Angers;fr;Angers;France B;;"Nimes despite their recent 2 draws after 3 loses they sacked their manager on Thursday and they go into a bit of confusion also in the last 5 at home they have no win in their last 2 home .
Angers lost their last 2 home games but away they have lost only 1 in the last 5 they are a much better team than Nimes that is also shown by their total points 29 compared with 15 and they should not be receiving a handicap
 ";;0;0,25;1,91;6;5,46;2;
1;0;0;20.12.13;20.12.13;Oddsmaker;Bayern M.;;Casablanca;de;Bayern M.;FIFA WC;;This is definitely a mismatch for World Cup Final Bayern against a mediocre Morocco team lying 9th in their local league (2 games in hand) with a record of 4-4-3  9-7 not even winners of their continental Champions league participating because of being the previous years champions of the hosting nation their starting 11 is almost entirely Moroccons with an uknown Ghanian .Ok they beat Ath Mineiro 3-1 to reach the final but the Brazilians underestimated them and there is ages of difference between Mineiro and Bayern .Also they got through mediocre Monterrey in extra time who had probably their worst season in Mexico for many a year.Anyway Its the final Bayern wilkl take it seriously and demolish them like Barcelona did to Santos 4-0 ;;0;-3;2;10;-10;3;
1;0;0;21.12.13;21.12.13;Oddsmaker;Breda;nl;Cambuur;nl;Breda;Holland;;"Breda are unbeaten at home for 6 games 4-2-0 indeed their 2 loses at home coming in the 1st 2 home games of the season they have their 2 full backs missing but they get back 3 regulars .Here they face Cambuur who have lost 4 out of 5 their last  away games and there overall away record is 0-3-6 4-17.
I do not understand how a team that has not won away scoring only 4 goals are dnb against a good home team.Nac Breda is good value
 ";;0;0;1,75;8;6;2;
1;0;0;21.12.13;21.12.13;Oddsmaker;Metz;fr;Troyes;fr;Metz;France B;;Metz with 5 straight wins at home despite their first loss away to Tours last week after 7 overall straight wins they have all their players back they play the best football and the price for a 6th straight win at home to Troyes is too high not to be taken -0,-1/2 1.81 against a team 12 points behind and away record 2-2-4 is too high  even for France 2 i make it about -1/2 1.90;;0;-0,25;1,81;7;5,67;2;
1;0;0;21.12.13;21.12.13;Oddsmaker;Man utd;gb;West Ham;gb;Man utd;Premier;;The recent failures of Man Utd at home has given us a very good price against terrible team West Ham which plays the worst football in the division typical of Allardyce style who has made a team traditionally playing good football and producing ballmaker players kick the ball up the field and see what happens they have no bite in attack and no midfielders who can keep the ball so they are in for a hard time against Man Utd who by winning away to Aston Villa impressed.;;0;-1,25;1,83;8;6,64;2;
1;0;0;21.12.13;21.12.13;Oddsmaker;Granada;es;R Sociedad;es;R Sociedad;Spain A;;;;0;0;2,07;8;8,56;2;
1;0;0;21.12.13;21.12.13;Oddsmaker;Liverpool;gb;Cardiff;gb;Liverpool;Premier;;Liverpool with red hot Suarez in attack should not have any trouble dismissing of a weak Cardiff and at least getting the 2 goals we need not to lose ;;0;-2;1,96;0;0;1;
1;0;0;21.12.13;21.12.13;Oddsmaker;Swansea;gb;Everton;gb;Everton;Premier;;"Thanks to their performances against Arsenal and Man Utd  people are beginning to realise that Everton are a very good side these days and very soon you will not get such good prices for them. With his tactics and deadline-day singings, Roberto Martinez has added to the solid foundations left by David Moyes. His side remain hard to beat - only Manchester City have managed to beat them so far - but crucially now look more likely to win games, particularly away from home when they can play on the counter with fast players like Lukaku and Miralas. With that in mind, I'm happy to side with them in the draw-no-bet market at 1.80. Everton's record suggests the chance of losing money is slim, while they have the form to win this game, Gareth Barry and James McCarthy are players who are good in  protecting their back four and the main reason why Everton have lost just that single game. Everton have James McCarthy back available On-loan Barcelona forward Gerard Deulofeu who has been impressive has been ruled out with the hamstring injury he sustained against Fulham, Fellow defender Leighton Baines is continuing to work his way back from a broken toe,
Swansea, who have failed to score against Everton in all four of their Premier League meetings, have not performed to the high standards they have set themselves and they arrive here with just two wins from their last 12 games in all competitions and quite often look toothless in attack . Injuries have not helped their cause. Forward Michu is a doubt for Sunday's clash.while Nathan Dyer is facing a long spell on the sidelines after suffering ankle ligament damage at Norwich and Michel Vorm has undergone ankle surgery.Garry Monk continues to be ruled out with a knee problem, but Leon Britton and Chico Flores should return from a toe injury and suspension respectively but Rangel is suspended.";;0;0;1,8;8;6,4;2;
1;0;0;22.12.13;22.12.13;Oddsmaker;Espanyol;es;Valladolid;es;Valladolid;Spain A;;"Espanyol adopted a wait-and-see approach in Elche, hoping to steal a goal but not risking anything. The result was stalemate, with the home side unable to seriously threaten, other than a missed penalty Midweek a mixed B side beat Jaen,2-0.

Espanyol have rback Javi Lopez Reg/Impt back after suspension. They are full strength here.

 

It was all looking fairly even on a freezing night between Valladolid and Celta until the freak red card for Charles. Up against 10, Valladolid soon took the lead through a nicely taken goal from Guerra who cleaned up against the exposed away side.

Valladolid put out a fairly decent XI in Rayo midweek but found themselves a man down with Javi Guerra sent off at the start of the 2nd half and were easily beaten in the end.

Having welcomed back No 10 Oscar Impt/Key as a sub last weekend it looks as though he may still not be ready to start. Meanwhile cmf Victor Perez Impt is also likely to be on the bench as he recovers from LT injury.No other notable problems.

 

2 very modest and limited sides here, neither of which inspires a huge amount of confidence. Though at the prices, the 1.89 +3/4/ away win bettable Espaniol of 3 wins at home cannot be giving such a handicap. I mean, Espanyol just hoof it up the field to Cordoba and hope. A lot of teams, including Valladolid, can deal with that.

 

Espanyol: Kiko Casilla; Javi López, Héctor Moreno, Colotto, Fuentes; Víctor Sánchez, David López; Stuani, Sergio García, Torje; Córdoba.

 

Valladolid: Mariño; Rukavina, Valiente, Rueda, Peña; Rubio, Rossi; Ebert, Larsson, Bergdich; Javi Guerra.";;0;0,25;2;7;-7;3;
1;0;0;22.12.13;22.12.13;Oddsmaker;Getafe;es;Barcelona;es;Getafe;Spain A;;" Getafe only sat back in Malaga, hoping to hang on for the 0-0. They survived until quite late on when Santa Cruz punished their lack of ambition. Dismal stuff and they deserved nothing.In true flat-track style, Getafe bounced back to eliminate a weak Girona side midweek.Full strength here, so it only remains to be seen what tactical variance Luis Garcia opts for. Expect the usual counter attack style, and heavy dependence on Pedro Leon's set pieces.
Barcelona dominated most of the game against Villarreal but could still only translate that into a narrow win, as they continue to look vulnerable at the back, conceding from another set piece.
They were struggling to break Villarreal down and made the initial breakthrough with a handball penalty. Fortuitous, though it did come as a result of their territorial domination. At least Neymar showed up again to make the decisive contribution.
Midweek a non-event at home to Cartagena saw Barca sleepwalk their way to a 3-0 win that left more questions than answers, with the away side hitting the woodwork twice and generally causing a lot more problems than one would reasonably expect.
Messi blew a fuse in unprecedented fashion, going very public on a top news program to vent at the nobody in the Rosell junta who had stated there will be no contract upgrade. The nobody was probably speaking on behalf of somebody, of course, and therefore warranted a real blast of Messi media power. Rosell is certainly clumsy, very probably foolish, and capable of anything.
Gk Valdes Impt and rback Alves Impt remain out.
They are joined by Xavi reg/impt and of course Messi and the suspended Neymar.
Sergi Roberto could play in the Xavi slot, with Cesc in attack. I can have a go at Cesc again and he'll no doubt score if I do. Or will he? Suffice to say he is not a false 9, he is not a Xavi, and his play is irredeemably narcissistic, burdened by the weight of ego and neediness.
Of course, Martino should travel light: play Alexis in the centre and leave Cesc on the bench or let him stew in midfield.
Just in case I am wrong, Cesc can be found at 25/1 for the hat-trick in all disreputable bookmakers.
Getafe are pretty dreadful, almost entirely reliant on Pedro Leon, but have occasionally been capable of a performance and result beyond their means. Set pieces will be their main hope here and they have good reason to be optimistic in that regard.
Barca without all the glitter and glamour of their 2 real game-changers here. Also, while Xavi is surely fading these days,he is still an important miss. Sergi Roberto looks very good, is improving fast but is
Inexperienced.All adds up to oppose Barca ; starless in attack, feckless in defence.
Getafe should not be receiving +1 ½
Getafe: Moyá; Valera, Alexis, Rafa, R Lago; Borja, Mosquera; Pedro León, Sarabia, Diego Castro; Colunga.
Barcelona: Pinto; Alves, Piqué, Mascherano, Alba; Busquets; Sergi Roberto, Iniesta; Alexis, Cesc, Pedro";;0;1,5;2;7;-7;3;
1;0;0;22.12.13;22.12.13;Oddsmaker;Athletic;es;Rayo;es;Athletic;Spain A;;"Ath . Bilbao are in very good form and especially at home the pressure that they apply on their opponents cracks them even if they fall behind they come back and win they have done it a few times this year so much the better that their opponents are weak defensively Vallecano
2nd choice cdefs Ekiza and San Jose stand by if the Gurpegi miss out.
The overs seems a good option as well but i very rarely take unders/overs
Athletic: Iraizoz; Iraola, San José, Ekiza, Balenziaga; Iturraspe; Rico, Muniain; Susaeta, Aduriz, Ibai
Rayo Vallecano: Rubén; Tito, Gálvez, Zé Castro, Mojica; Trashorras, Baena; Lass, Adrián, Jonathan Viera; Bueno";;0;-1;1,86;5;0;1;
1;0;0;22.12.13;22.12.13;Oddsmaker;Verona;it;Lazio;it;Verona;Italy A;;Winless away from home Lazio cannot be giving a handicap to Verona with home record of 7-0-1  15-7.Ok they won last week but that was against weak Livorno and Klose is back but there are other important missings.If this was not Italian game the confidence would be 10 but with Italian games you always have in the back of your mind that something crooked could be going on.;;0;0,25;1,83;7;5,81;2;
1;0;0;22.12.13;22.12.13;Oddsmaker;Gent;be;Club Brugge;be;Club Brugge;Belgium;;Gent is not yet ready to face the big teams as it was proved last week loosing at home to Anderlecht so it cannot be really giving a handicap to an inform Club Brugge unbeaten in 5 games;;0;0,25;1,87;8;6,96;2;
1;0;0;22.12.13;22.12.13;Oddsmaker;Southampton;gb;Tottenham;gb;Southampton;Premier;;Managerless Tottenham  are in disarray and complete luck confidence shown once more in their cup defeat by awfull West Ham when they should have won easily in addition they miss important midfielders Sandro and Paulinho as well as Vertoghen.Iexpect Southampton to take advantage and come back to winning ways ;;0;0;2;7;-7;3;
1;0;0;16.03.2013;16.03.2013;Oddsmaker;Werder;;Greuther Furth;;Werder;Germany A;;;;0;;1,86;10;-10;3;
1;0;0;16.03.2013;16.03.2013;Oddsmaker;Catania;;Udinese;;Catania;Italy A;;;;0;win;1,91;10;9,1;2;
1;0;0;17.03.2013;17.03.2013;Oddsmaker;Siena;;Cagliari;;Siena;Italy A;;;;0;0;1,68;10;-10;3;
1;0;0;17.03.2013;17.03.2013;Oddsmaker;Pescara;;Chievo;;Chievo;Italy A;;;;0;0;1,71;10;7,1;2;
1;0;0;17.03.2013;17.03.2013;Oddsmaker;Torino;;Lazio;;Torino;Italy A;;;;0;0;1,73;10;7,3;2;
1;0;0;17.03.2013;17.03.2013;Oddsmaker;PAOK;;PAO;;PAOK;Greece;;;;0;-0,25;1,81;10;8,1;2;
1;0;0;19.03.2013;19.03.2013;Oddsmaker;Modena;;Empoli;;Empoli;Italy B;;;;0;0;1,86;10;8,6;2;
1;0;0;22.03.2013;22.03.2013;Oddsmaker;Israel;;Portugal;;Portugal;WCQ;;;;0;-1;1,99;10;-10;3;
1;0;0;22.03.2013;22.03.2013;Oddsmaker;Moldova;;Montenegro;;Montenegro;WCQ;;;;0;0,25;1,84;10;8,4;2;
1;0;0;22.03.2013;22.03.2013;Oddsmaker;Croatia;;Serbia;;Croatia;WCQ;;;;0;win;1,87;10;8,7;2;
1;0;0;23.03.2013;23.03.2013;Oddsmaker;Padova;;Modena;;Modena;Italy B;;;;0;0,25;2;10;10;2;
1;0;0;24.03.2013;24.03.2013;Oddsmaker;Elche;;Murcia;;Elche;Spain B;;;;0;-1;2,07;10;-10;3;
1;0;0;26.03.2013;26.03.2013;Oddsmaker;France;;Spain;;France;WCQ;;;;0;0,25;1,97;10;-10;3;
1;0;0;26.03.2013;26.03.2013;Oddsmaker;Chile;;Uruguay;;Uruguay;WCQ;;;;0;0,25;1,88;10;-10;3;
1;0;0;28.03.2013;28.03.2013;Oddsmaker;Cittadella;;Novara;;Novara;Italy B;;;;0;0;1,9;10;9;2;
1;0;0;29.03.2013;29.03.2013;Oddsmaker;Belgrano;;Arsenal Saranti;;Arsenal;Argentina;;;;0;0,25;1,41;10;4,1;2;
1;0;0;30.03.2013;30.03.2013;Oddsmaker;Palermo;;Roma;;Roma;Italy A;;;;0;-0,25;1,97;10;-10;3;
1;0;0;30.03.2013;30.03.2013;Oddsmaker;Parma;;Pescara;;Parma;Italy A;;;;0;-1,25;1,94;10;9,4;2;
1;0;0;30.03.2013;30.03.2013;Oddsmaker;Stuttgart;;Dortmund;;Dortmund;Germany A;;;;0;win;1,8;10;8;2;
1;0;0;30.03.2013;30.03.2013;Oddsmaker;Nottingham F;;Brighton;;Nottingham;England 1;;;;0;-0,25;1,93;10;-10;3;
1;0;0;30.03.2013;30.03.2013;Oddsmaker;River Plate;;Velez Sarsfield;;Velez;Argentina A;;;;0;0,25;1,47;10;4,7;2;
1;0;0;31.03.2013;31.03.2013;Oddsmaker;Greuther;;Eintracht Frankfurt;;Eintrach;Germany A;;;;0;-0,25;2,07;10;10,7;2;
1;0;0;31.03.2013;31.03.2013;Oddsmaker;Atletico;;Valencia;;Atletico;Spain A;;;;0;-0,75;1,92;10;-10;3;
1;0;0;01.04.2013;01.04.2013;Oddsmaker;Anderlecht;;Genk;;Genk;Belgium;;;;0;1;1,81;10;8,1;2;
1;0;0;02.04.2013;02.04.2013;Oddsmaker;Palemeiras;;Tigre;;Tigre;Copa Libertad;;;;0;0,5;2,14;10;-10;3;
1;0;0;03.04.2013;03.04.2013;Oddsmaker;Miilionarios;;Corinthians;;Corinthians;Copa Libertad;;;;0;0;2,08;10;10,8;2;
1;0;0;04.04.2013;04.04.2013;Oddsmaker;Chelsea;;Rubin Kazan;;Rubin Kazan;EL;;;;0;1;1,8;10;-10;3;
1;0;0;04.04.2013;04.04.2013;Oddsmaker;Benfica;;Newcastle;;Benfica;EL;;;;0;-1,25;1,96;10;9,6;2;
1;0;0;06.04.2013;06.04.2013;Oddsmaker;Dortmund;;Augsburg;;Augsburg;Germany A;;;;0;1,25;1,8;10;-10;3;
1;0;0;06.04.2013;06.04.2013;Oddsmaker;Regensburg;;Frankfurt;;Fsv Frankfurt;Germany A;;;;0;0;1,98;10;9,8;2;
1;0;0;06.04.2013;06.04.2013;Oddsmaker;Juventus;;Pescara;;Juventus;Italy A;;;;0;-2,25;1,88;10;-10;3;
1;0;0;06.04.2013;06.04.2013;Oddsmaker;Toulouse;;Nice;;Nice;France A;;;;0;0,5;1,83;10;8,3;2;
1;0;0;06.04.2013;06.04.2013;Oddsmaker;PAOK;;Veria;;PAOK;Greece;;;;0;-1,25;2,12;10;11,2;2;
1;0;0;06.04.2013;06.04.2013;Oddsmaker;Werder Bremen;;Schalke;;Schalke;Germany A;;;;0;0;1,85;10;8,5;2;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Liverpool;;West Ham U.;;Liverpool;EPL;;;;0;-0,75;1,88;10;-10;3;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Celta;es;Rayo;es;Rayo;Spain A;;;;0;0,25;1,94;10;9,4;2;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Valencia;es;Valladolid;es;Valencia;Spain A;;;;0;-1,25;1,97;10;-10;3;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Getafe;es;Atletico;es;Getafe;Spain A;;;;0;0,5;1,93;10;9,3;2;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Udinese;;Chievo;;Udinese;Italy A;;;;0;win;1,82;10;8,2;2;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Ajax;;Heracles;;Ajax;Holland;;;;0;-2,25;1,91;10;9,1;2;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Genk;;Zulte Waregem;;Zulte Waregem;Belgium;;;;0;0,5;1,95;10;9,5;2;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Boca Juniors;;Lanus;;Lanus;Argentina;;;;0;0;1,84;10;-10;3;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;RM Castilla;;Huesca;es;RM Castilla;Spain B;;;;0;-0,75;1,92;10;9,2;2;
1;0;0;07.04.2013;07.04.2013;Oddsmaker;Olhanense;;Benfica;;Benfica;Holland;;;;0;-1,25;1,94;10;9,4;2;
1;0;0;08.04.2013;08.04.2013;Oddsmaker;Sevilla;es;Athletic;es;Athletic;Spain A;;;;0;0,75;2,11;10;-10;3;
1;0;0;08.04.2013;08.04.2013;Oddsmaker;Roma;it;Lazio;it;Lazio;Italy A;;;;0;0,5;1,93;10;9,3;2;
1;0;0;09.04.2013;09.04.2013;Oddsmaker;Bor. Dortmund;;Malaga;;B. Dortmund;CL;;;;0;-1,5;2,09;10;-10;3;
1;0;0;09.04.2013;09.04.2013;Oddsmaker;Penarol;;Iquiqe;;Penarol;Copa Libertad;;;;0;-1,5;1,82;10;8,2;2;
1;0;0;10.04.2013;10.04.2013;Oddsmaker;Gremio;;Fluminense;;Gremio;Copa Libertad;;;;0;win;1,92;10;-10;3;
1;0;0;10.04.2013;10.04.2013;Oddsmaker;Juventus;;Bayern;;Bayern;CL;;;;0;0;1,85;10;8,5;2;
1;0;0;11.04.2013;11.04.2013;Oddsmaker;Lazio;;Fenerbache;;Fenerbache;Italy A;;;;0;0,5;2,05;10;10,5;2;
1;0;0;13.04.2013;13.04.2013;Oddsmaker;St Pauli;;1860 Munich;;1860 Munich;Germany B;;;;0;0,25;1,83;10;-10;3;
1;0;0;13.04.2013;13.04.2013;Oddsmaker;Schalke;;Leverkussen;;Leverkussen;Germany A;;;;0;0,25;1,41;10;4,1;2;
1;0;0;13.04.2013;13.04.2013;Oddsmaker;Varese;;Livorno;;Livorno;Italy B;;;;0;0;2,09;10;10,9;2;
1;0;0;13.04.2013;13.04.2013;Oddsmaker;Aek;;Omonia;;Omonia;Cyprus;;;;0;0,25;1,87;10;8,7;2;
1;0;0;13.04.2013;13.04.2013;Oddsmaker;Everton;;QPR;;Everton;EPL;;;;0;-1;1,86;10;8,6;2;
1;0;0;13.04.2013;13.04.2013;Oddsmaker;San Lorenzo;;Racing;;Racing;Argentina A;;;;0;0,25;1,96;10;9,6;2;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Chelsea;;Man City;;Man City;FA Cup;;;;0;-0,25;1,88;10;8,8;2;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Estudiantes;;Codoy Cruz;;Codoy Cruz;Argentina A;;;;0;0,25;1,44;10;4,4;2;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Ath. Bilbao;;Real Madrid;;Real Madrid;Spain A;;;;0;-1;1,89;10;8,9;2;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Milan;;Napoli;;Napoli;Italy A;;;;0;0,5;1,94;10;9,4;2;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Psv;;Ajax;;Ajax;Holland;;;;0;0,5;1,84;10;8,4;2;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Olympiakos;;PAO;;Olympiakos;Greece;;;;0;-1,25;1,89;10;-10;3;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Newells;;Tigre;;Newells;Argentina A;;;;0;win;1,91;10;9,1;2;
1;0;0;14.04.2013;14.04.2013;Oddsmaker;Elche;;Xerez;;Elche;Spain B;;;;0;-1,25;1,9;10;-10;3;
1;0;0;15.04.2013;15.04.2013;Oddsmaker;Lazio;;Juventus;;Juventus;Italy A;;;;0;win;1,98;10;9,8;2;
1;0;0;16.04.2013;16.04.2013;Oddsmaker;Reggina;;Sassuolo;;Sassuolo;Italy B;;;;0;-0,25;1,98;10;9,8;2;
1;0;0;17.04.2013;17.04.2013;Oddsmaker;Inter;;Roma;;Roma;Italy Cup;;;;0;0;1,85;10;8,5;2;
1;0;0;17.04.2013;17.04.2013;Oddsmaker;Horsens;;Randers;;Randers;Denmark Cup;;;;0;0;1,9;10;9;2;
1;0;0;17.04.2013;17.04.2013;Oddsmaker;Man City;;Wigan;;Man City;England;;;;0;-1,5;1,9;10;-10;3;
